Local Date,North LMP
2024-01-29,14.146011904761906
2024-02-05,15.057455357142858
2024-02-12,12.735059523809522
2024-02-19,12.666726190476188
2024-02-26,15.143392857142858
2024-03-04,22.59690119760479
2024-03-11,13.818660714285713
2024-03-18,19.539657738095237
2024-03-25,14.23796130952381
2024-04-01,17.42953869047619
2024-04-08,15.276383928571429
2024-04-15,24.537232142857142
2024-04-22,38.431934523809524
2024-04-29,17.57327380952381
2024-05-06,74.90943452380952
2024-05-13,25.038988095238096
2024-05-20,23.382782738095237
2024-05-27,23.437157738095237
2024-06-03,24.7335119047619
2024-06-10,33.781979166666666
2024-06-17,26.872633928571428
2024-06-24,26.95345238095238
2024-07-01,19.768139880952383
2024-07-08,19.24904761904762
2024-07-15,22.510818452380953
2024-07-22,26.678184523809527
2024-07-29,23.808407738095237
2024-08-05,30.711428571428574
2024-08-12,26.64934523809524
2024-08-19,59.65119047619047
2024-08-26,25.656770833333333
2024-09-02,19.705654761904764
2024-09-09,21.175014880952382
2024-09-16,21.771979166666668
2024-09-23,30.33775297619048
2024-09-30,26.582440476190477
2024-10-07,21.641622023809525
2024-10-14,17.65688988095238
2024-10-21,28.081324404761908
2024-10-28,23.591139053254437
2024-11-04,40.22306547619047
2024-11-11,40.55864583333333
2024-11-18,22.320148809523808
2024-11-25,25.172708333333336
2024-12-02,33.125416666666666
2024-12-09,22.30202380952381
2024-12-16,21.868645833333332
2024-12-23,26.39956845238095
2024-12-30,12.83328869047619
2025-01-06,29.53183856502242
2025-01-13,48.05119402985075
2025-01-20,37.81060606060606
2025-01-27,24.865877976190475
2025-02-03,22.793645833333333
2025-02-10,29.790580357142858
2025-02-17,45.1358203125
