Local Date,North LMP
2020-08-11,22.763125000000002
2020-08-12,35.43208333333333
2020-08-13,20.355208333333334
2020-08-14,91.98322916666666
2020-08-15,152.05979166666665
2020-08-16,57.68375
2020-08-17,20.937291666666667
2020-08-18,32.0671875
2020-08-19,24.583125
2020-08-20,19.8334375
2020-08-21,28.983125
2020-08-22,18.052291666666665
2020-08-23,19.509270833333336
2020-08-24,20.158854166666668
2020-08-25,40.87583333333333
2020-08-26,24.163124999999997
2020-08-27,24.694270833333334
2020-08-28,44.95458333333334
2020-08-29,51.42541666666667
2020-08-30,21.522604166666667
2020-08-31,108.22052083333334
2020-09-01,21.106145833333333
2020-09-02,20.881875
2020-09-03,20.365
2020-09-04,29.0553125
2020-09-05,19.5003125
2020-09-06,17.769895833333333
2020-09-07,17.656354166666667
2020-09-08,16.999583333333334
2020-09-09,14.471458333333333
2020-09-10,15.128958333333335
2020-09-11,17.495625
2020-09-12,106.63447916666667
2020-09-13,23.89645833333333
2020-09-14,20.621770833333333
2020-09-15,24.002499999999998
2020-09-16,21.905625
2020-09-17,20.1359375
2020-09-18,17.783645833333335
2020-09-19,15.649895833333334
2020-09-20,11.787708333333335
2020-09-21,14.561041666666666
2020-09-22,15.978645833333333
2020-09-23,16.29
2020-09-24,14.983020833333333
2020-09-25,14.040208333333332
2020-09-26,12.247291666666667
2020-09-27,17.1771875
2020-09-28,13.701458333333333
2020-09-29,16.246979166666666
2020-09-30,11.399895833333334
2020-10-01,16.392187500000002
2020-10-02,13.098437500000001
2020-10-03,11.939270833333333
2020-10-04,42.70364583333333
2020-10-05,27.38791666666667
2020-10-06,20.587812500000002
2020-10-07,32.07010416666667
2020-10-08,21.973229166666666
2020-10-09,56.88697916666666
2020-10-10,38.51416666666667
2020-10-11,16.745416666666667
2020-10-12,18.518125
2020-10-13,25.111770833333335
2020-10-14,20.006041666666665
2020-10-15,27.0115625
2020-10-16,19.166458333333335
2020-10-17,17.801354166666666
2020-10-18,21.886666666666667
2020-10-19,38.06
2020-10-20,25.7403125
2020-10-21,22.093541666666667
2020-10-22,25.672395833333336
2020-10-23,21.334374999999998
2020-10-24,19.205625
2020-10-25,15.814583333333333
2020-10-26,164.45760416666667
2020-10-27,68.43135416666667
2020-10-28,33.6303125
2020-10-29,23.62708333333333
2020-10-30,32.702395833333334
2020-10-31,29.679166666666664
2020-11-01,28.23688172043011
2020-11-02,19.520520833333332
2020-11-03,15.938125
2020-11-04,17.75916666666667
2020-11-05,73.07510416666666
2020-11-06,24.595
2020-11-07,20.989583333333332
2020-11-08,27.5071875
2020-11-09,32.26916666666667
2020-11-10,30.125
2020-11-11,41.3334375
2020-11-12,22.906666666666666
2020-11-13,28.00572916666667
2020-11-14,23.46375
2020-11-15,20.283333333333335
2020-11-16,17.909166666666668
2020-11-17,19.7390625
2020-11-18,11.9853125
2020-11-19,10.581770833333334
2020-11-20,15.722812500000002
2020-11-21,20.693854166666668
2020-11-22,18.526770833333334
2020-11-23,16.524479166666666
2020-11-24,11.960104166666667
2020-11-25,24.005416666666665
2020-11-26,47.64729166666667
2020-11-27,18.4803125
2020-11-28,18.4040625
2020-11-29,16.539479166666666
2020-11-30,16.9065625
2020-12-01,16.504895833333332
2020-12-02,18.509583333333335
2020-12-03,22.064270833333335
2020-12-04,24.8859375
2020-12-05,24.217291666666668
2020-12-06,18.553541666666668
2020-12-07,26.409479166666667
2020-12-08,20.244895833333334
2020-12-09,26.58864583333333
2020-12-10,17.9275
2020-12-11,20.972395833333334
2020-12-12,19.926041666666666
2020-12-13,18.919999999999998
2020-12-14,23.392395833333335
2020-12-15,27.01625
2020-12-16,20.86135416666667
2020-12-17,20.300520833333334
2020-12-18,24.838541666666668
2020-12-19,21.00979166666667
2020-12-20,19.342395833333335
2020-12-21,19.799791666666668
2020-12-22,15.1953125
2020-12-23,15.0803125
2020-12-24,39.864895833333335
2020-12-25,19.7475
2020-12-26,14.657291666666666
2020-12-27,14.616979166666667
2020-12-28,17.056562500000002
2020-12-29,10.587395833333334
2020-12-30,10.844583333333333
2020-12-31,15.944062500000001
2021-01-01,18.5278125
2021-01-02,15.826979166666666
2021-01-03,15.834375
2021-01-04,15.721874999999999
2021-01-05,15.869791666666666
2021-01-06,10.938854166666667
2021-01-07,25.952812499999997
2021-01-08,20.858854166666667
2021-01-09,33.314375
2021-01-10,24.42833333333333
2021-01-11,24.735625
2021-01-12,21.225729166666667
2021-01-13,21.411354166666666
2021-01-14,19.178437499999998
2021-01-15,23.221354166666668
2021-01-16,40.40466666666667
2021-01-17,26.448229166666668
2021-01-18,16.630416666666665
2021-01-19,16.656736842105264
2021-01-20,29.620625
2021-01-21,34.67967391304348
2021-01-22,19.210833333333333
2021-01-23,19.507708333333333
2021-01-24,18.232916666666668
2021-01-25,15.248958333333334
2021-01-26,26.4328125
2021-01-27,18.556875
2021-01-28,18.654479166666665
2021-01-29,15.84625
2021-01-30,9.478125
2021-01-31,18.678333333333335
2021-02-01,21.359062499999997
2021-02-02,18.596875
2021-02-03,21.450625000000002
2021-02-04,16.5309375
2021-02-05,19.4675
2021-02-06,61.52152173913043
2021-02-07,18.2115625
2021-02-08,18.215113636363636
2021-02-09,73.23114583333333
2021-02-10,82.8428125
2021-02-11,473.66833333333335
2021-02-12,383.8127083333333
2021-02-13,1931.465625
2021-02-14,2412.7923958333336
2021-02-15,6696.974347826087
2021-02-16,8993.5153125
2021-02-17,9025.9715625
2021-02-18,9000.436770833334
2021-02-19,3409.7070833333332
2021-02-20,9.406875000000001
2021-02-21,-7.300416666666667
2021-02-22,12.065729166666666
2021-02-23,-0.43749999999999983
2021-02-24,-2.3522916666666664
2021-02-25,14.920104166666667
2021-02-26,45.5284375
2021-02-27,5.806562499999999
2021-02-28,-5.882604166666667
2021-03-01,18.755416666666665
2021-03-02,26.095416666666665
2021-03-03,14.293750000000001
2021-03-04,11.143473684210525
2021-03-05,12.527187499999998
2021-03-06,24.28625
2021-03-07,15.469895833333332
2021-03-08,9.5896875
2021-03-09,13.248229166666667
2021-03-10,8.109479166666667
2021-03-11,42.482708333333335
2021-03-12,14.5234375
2021-03-13,17.678124999999998
2021-03-14,38.54336956521739
2021-03-15,23.109687500000003
2021-03-16,16.470520833333335
2021-03-17,11.666458333333333
2021-03-18,19.3175
2021-03-19,19.63
2021-03-20,25.039270833333333
2021-03-21,15.355937500000001
2021-03-22,26.047708333333333
2021-03-23,27.684791666666666
2021-03-24,13.4915625
2021-03-25,18.068958333333335
2021-03-26,31.48375
2021-03-27,22.738020833333334
2021-03-28,19.49052083333333
2021-03-29,18.800520833333334
2021-03-30,17.570104166666667
2021-03-31,15.931458333333333
2021-04-01,19.709895833333334
2021-04-02,17.7196875
2021-04-03,20.58760416666667
2021-04-04,46.618854166666665
2021-04-05,27.260416666666668
2021-04-06,20.084791666666668
2021-04-07,66.0096875
2021-04-08,30.528645833333332
2021-04-09,20.862604166666667
2021-04-10,37.518750000000004
2021-04-11,148.34739583333334
2021-04-12,48.18239583333334
2021-04-13,334.01875
2021-04-14,53.09364583333333
2021-04-15,31.686666666666667
2021-04-16,47.02489583333334
2021-04-17,26.170795454545456
2021-04-18,31.99489583333333
2021-04-19,21.6996875
2021-04-20,18.028020833333333
2021-04-21,58.154374999999995
2021-04-22,21.932083333333335
2021-04-23,18.508958333333332
2021-04-24,21.58520833333333
2021-04-25,11.717916666666667
2021-04-26,16.4684375
2021-04-27,26.38010416666667
2021-04-28,26.478229166666665
2021-04-29,40.12552083333333
2021-04-30,26.533749999999998
2021-05-01,22.157083333333333
2021-05-02,17.555
2021-05-03,22.19666666666667
2021-05-04,48.77197916666666
2021-05-05,23.645937500000002
2021-05-06,33.50302083333333
2021-05-07,17.6509375
2021-05-08,18.297395833333333
2021-05-09,21.7384375
2021-05-10,26.226979166666666
2021-05-11,21.6184375
2021-05-12,29.42635416666667
2021-05-13,25.6309375
2021-05-14,16.790625000000002
2021-05-15,17.513229166666665
2021-05-16,19.00583333333333
2021-05-17,19.906666666666666
2021-05-18,21.038958333333333
2021-05-19,24.0284375
2021-05-20,24.270208333333333
2021-05-21,31.567395833333336
2021-05-22,19.612916666666667
2021-05-23,16.10020833333333
2021-05-24,20.649479166666666
2021-05-25,35.3671875
2021-05-26,23.50021052631579
2021-05-27,27.918854166666666
2021-05-28,19.050520833333334
2021-05-29,36.670625
2021-05-30,34.97114583333333
2021-05-31,20.7525
2021-06-01,22.484166666666667
2021-06-02,44.146875
2021-06-03,21.619583333333335
2021-06-04,26.4171875
2021-06-05,27.946458333333336
2021-06-06,21.145104166666666
2021-06-07,24.610208333333333
2021-06-08,21.8821875
2021-06-09,25.92114583333333
2021-06-10,24.5125
2021-06-11,24.12625
2021-06-12,25.482604166666665
2021-06-13,212.038125
2021-06-14,168.86333333333332
2021-06-15,56.351770833333326
2021-06-16,27.387083333333333
2021-06-17,43.55927083333333
2021-06-18,28.256041666666665
2021-06-19,24.865624999999998
2021-06-20,21.932187499999998
2021-06-21,24.865729166666668
2021-06-22,28.24020833333333
2021-06-23,31.6778125
2021-06-24,28.035104166666667
2021-06-25,25.652291666666667
2021-06-26,26.368645833333332
2021-06-27,28.5596875
2021-06-28,24.560937499999998
2021-06-29,27.696979166666665
2021-06-30,40.71447916666667
2021-07-01,33.98552083333333
2021-07-02,31.545937499999997
2021-07-03,32.541354166666665
2021-07-04,25.317083333333333
2021-07-05,31.8059375
2021-07-06,38.66416666666667
2021-07-07,88.71864583333333
2021-07-08,30.954166666666666
2021-07-09,21.413645833333334
2021-07-10,28.24208333333333
2021-07-11,26.149583333333336
2021-07-12,27.77
2021-07-13,24.803229166666668
2021-07-14,22.896979166666668
2021-07-15,23.434583333333332
2021-07-16,31.43885416666667
2021-07-17,27.874687499999997
2021-07-18,35.70875
2021-07-19,29.6796875
2021-07-20,32.3659375
2021-07-21,32.5571875
2021-07-22,28.223829787234042
2021-07-23,27.433645833333333
2021-07-24,62.16395833333333
2021-07-25,33.16552083333333
2021-07-26,43.35854166666667
2021-07-27,89.58947916666666
2021-07-28,42.241145833333334
2021-07-29,67.38145833333333
2021-07-30,43.26864583333333
2021-07-31,40.22052083333333
2021-08-01,30.8240625
2021-08-02,31.9134375
2021-08-03,63.377916666666664
2021-08-04,43.048854166666665
2021-08-05,32.1909375
2021-08-06,31.276041666666668
2021-08-07,25.020625
2021-08-08,30.834166666666665
2021-08-09,35.61083333333333
2021-08-10,34.2440625
2021-08-11,29.317291666666666
2021-08-12,29.937187499999997
2021-08-13,36.012395833333336
2021-08-14,32.24229166666667
2021-08-15,30.52333333333333
2021-08-16,34.80177083333333
2021-08-17,36.43760416666667
2021-08-18,34.862500000000004
2021-08-19,70.71854166666667
2021-08-20,33.44520833333333
2021-08-21,32.278124999999996
2021-08-22,30.301666666666666
2021-08-23,26.163124999999997
2021-08-24,29.4653125
2021-08-25,36.30614583333333
2021-08-26,44.01895833333333
2021-08-27,36.2915625
2021-08-28,33.839687500000004
2021-08-29,41.33739583333333
2021-08-30,51.71979166666667
2021-08-31,41.241875
2021-09-01,35.94802083333334
2021-09-02,41.723125
2021-09-03,38.952708333333334
2021-09-04,43.59145833333333
2021-09-05,44.95760416666667
2021-09-06,42.83447916666666
2021-09-07,58.021770833333335
2021-09-08,41.97625
2021-09-09,39.59197916666667
2021-09-10,28.920208333333335
2021-09-11,37.38520833333333
2021-09-12,44.9896875
2021-09-13,48.651354166666664
2021-09-14,35.40021052631579
2021-09-15,47.82958333333334
2021-09-16,48.4634375
2021-09-17,48.009791666666665
2021-09-18,49.565104166666664
2021-09-19,48.99135416666667
2021-09-20,64.49739583333333
2021-09-21,40.10635416666667
2021-09-22,38.981770833333336
2021-09-23,26.466979166666665
2021-09-24,30.586145833333333
2021-09-25,37.357708333333335
2021-09-26,30.717812499999997
2021-09-27,41.696979166666665
2021-09-28,43.060624999999995
2021-09-29,48.82729166666667
2021-09-30,42.125
2021-10-01,50.03354166666667
2021-10-02,65.31395833333333
2021-10-03,72.8475
2021-10-04,54.34979166666667
2021-10-05,58.50697916666667
2021-10-06,89.6596875
2021-10-07,49.661875
2021-10-08,43.3671875
2021-10-09,41.41739583333334
2021-10-10,39.22927083333333
2021-10-11,48.36041666666667
2021-10-12,46.93770833333334
2021-10-13,58.58322916666666
2021-10-14,57.95541666666667
2021-10-15,62.03510416666666
2021-10-16,48.90447916666667
2021-10-17,35.29510416666667
2021-10-18,22.593229166666664
2021-10-19,25.725520833333334
2021-10-20,52.08541666666667
2021-10-21,44.67386363636364
2021-10-22,40.631145833333335
2021-10-23,37.555625
2021-10-24,102.62489583333333
2021-10-25,54.117604166666666
2021-10-26,48.59822916666667
2021-10-27,33.57791666666667
2021-10-28,22.72072916666667
2021-10-29,24.405625
2021-10-30,41.505208333333336
2021-10-31,37.36666666666667
2021-11-01,104.89395833333333
2021-11-02,88.180625
2021-11-03,57.25427083333333
2021-11-04,59.52739583333334
2021-11-05,47.44072916666667
2021-11-06,41.344791666666666
2021-11-07,28.260729166666668
2021-11-08,34.01894736842105
2021-11-09,75.90072916666666
2021-11-10,34.3175
2021-11-11,39.147395833333334
2021-11-12,36.36541666666667
2021-11-13,44.677708333333335
2021-11-14,49.42666666666667
2021-11-15,40.44770833333333
2021-11-16,25.278020833333333
2021-11-17,27.671666666666667
2021-11-18,29.360625
2021-11-19,29.689999999999998
2021-11-20,38.29979166666667
2021-11-21,26.908125
2021-11-22,36.9134375
2021-11-23,24.964791666666667
2021-11-24,21.161979166666665
2021-11-25,25.55395833333333
2021-11-26,34.54260416666667
2021-11-27,40.196041666666666
2021-11-28,38.936770833333334
2021-11-29,44.644375
2021-11-30,33.26947916666666
2021-12-01,32.68260416666667
2021-12-02,34.20521739130435
2021-12-03,28.47520833333333
2021-12-04,39.09395833333333
2021-12-05,21.994583333333335
2021-12-06,25.318541666666665
2021-12-07,37.446041666666666
2021-12-08,30.571979166666665
2021-12-09,42.46302083333333
2021-12-10,24.831979166666667
2021-12-11,24.982083333333335
2021-12-12,19.89708333333333
2021-12-13,25.28125
2021-12-14,24.615
2021-12-15,19.523854166666666
2021-12-16,29.558229166666667
2021-12-17,25.398541666666663
2021-12-18,17.098645833333332
2021-12-19,23.724375
2021-12-20,24.517187500000002
2021-12-21,27.295729166666664
2021-12-22,30.002499999999998
2021-12-23,21.5228125
2021-12-24,7.610833333333333
2021-12-25,36.121770833333336
2021-12-26,12.716354166666667
2021-12-27,27.883020833333333
2021-12-28,45.569895833333334
2021-12-29,35.9690625
2021-12-30,29.24291666666667
2021-12-31,31.024375000000003
2022-01-01,21.84239583333333
2022-01-02,24.027916666666666
2022-01-03,28.7440625
2022-01-04,22.2325
2022-01-05,23.342916666666667
2022-01-06,27.324270833333333
2022-01-07,67.7578125
2022-01-08,29.23645833333333
2022-01-09,17.662187499999998
2022-01-10,33.394687499999996
2022-01-11,29.324791666666666
2022-01-12,29.244791666666668
2022-01-13,38.51552083333333
2022-01-14,21.061875
2022-01-15,29.8875
2022-01-16,33.1909375
2022-01-17,27.78
2022-01-18,20.908958333333334
2022-01-19,21.946458333333336
2022-01-20,31.663854166666667
2022-01-21,34.35458333333333
2022-01-22,34.66791666666666
2022-01-23,27.12364583333333
2022-01-24,27.56447916666667
2022-01-25,24.303541666666664
2022-01-26,51.92645833333333
2022-01-27,31.34166666666667
2022-01-28,38.548125
2022-01-29,40.47052083333333
2022-01-30,30.266145833333336
2022-01-31,32.326770833333335
2022-02-01,18.83375
2022-02-02,8.208645833333334
2022-02-03,38.011562500000004
2022-02-04,51.42124999999999
2022-02-05,28.895729166666666
2022-02-06,21.91270833333333
2022-02-07,34.62739583333333
2022-02-08,29.253854166666667
2022-02-09,53.177812499999995
2022-02-10,32.062916666666666
2022-02-11,14.045729166666668
2022-02-12,22.296458333333334
2022-02-13,29.65427083333333
2022-02-14,19.695104166666667
2022-02-15,10.719791666666666
2022-02-16,9.006145833333333
2022-02-17,25.112916666666667
2022-02-18,35.169270833333336
2022-02-19,25.160520833333333
2022-02-20,16.9759375
2022-02-21,15.85375
2022-02-22,20.653958333333332
2022-02-23,105.07572916666668
2022-02-24,537.8077083333334
2022-02-25,43.42302083333333
2022-02-26,42.022708333333334
2022-02-27,28.446875000000002
2022-02-28,27.851458333333337
2022-03-01,35.033854166666664
2022-03-02,33.44833333333333
2022-03-03,49.435
2022-03-04,28.378020833333334
2022-03-05,32.99229166666667
2022-03-06,24.766562500000003
2022-03-07,34.79833333333333
2022-03-08,60.166875000000005
2022-03-09,51.96125
2022-03-10,33.43572916666667
2022-03-11,30.20375
2022-03-12,31.053854166666667
2022-03-13,10.984347826086957
2022-03-14,17.588229166666668
2022-03-15,43.375729166666666
2022-03-16,24.088333333333335
2022-03-17,14.501875
2022-03-18,28.542395833333334
2022-03-19,42.79208333333333
2022-03-20,12.259270833333334
2022-03-21,25.302916666666665
2022-03-22,25.241041666666664
2022-03-23,16.316666666666666
2022-03-24,34.10552083333334
2022-03-25,38.311770833333334
2022-03-26,61.478125
2022-03-27,27.269479166666667
2022-03-28,32.96697916666667
2022-03-29,28.2025
2022-03-30,43.51989583333333
2022-03-31,49.549375
2022-04-01,30.349999999999998
2022-04-02,49.326145833333335
2022-04-03,23.804374999999997
2022-04-04,113.191875
2022-04-05,44.71322916666667
2022-04-06,29.309583333333332
2022-04-07,24.840104166666666
2022-04-08,43.815625000000004
2022-04-09,36.6684375
2022-04-10,103.30677083333332
2022-04-11,62.23072916666666
2022-04-12,45.58020833333333
2022-04-13,59.67864583333333
2022-04-14,27.30666666666667
2022-04-15,51.188229166666666
2022-04-16,47.637708333333336
2022-04-17,60.526562500000004
2022-04-18,47.510416666666664
2022-04-19,47.34760416666666
2022-04-20,63.95520833333333
2022-04-21,35.62739583333333
2022-04-22,92.78375
2022-04-23,36.8284375
2022-04-24,42.42697916666667
2022-04-25,36.8934375
2022-04-26,45.635
2022-04-27,40.053125
2022-04-28,40.061875
2022-04-29,34.68510416666667
2022-04-30,49.86989583333334
2022-05-01,45.72677083333334
2022-05-02,76.66562499999999
2022-05-03,72.70197916666667
2022-05-04,61.208124999999995
2022-05-05,61.64489583333333
2022-05-06,60.360625
2022-05-07,48.20260416666667
2022-05-08,48.088125
2022-05-09,72.91291666666667
2022-05-10,72.92583333333333
2022-05-11,61.555104166666666
2022-05-12,78.69510416666667
2022-05-13,532.1682291666667
2022-05-14,54.670625
2022-05-15,35.121874999999996
2022-05-16,59.646875
2022-05-17,56.329479166666665
2022-05-18,76.14416666666666
2022-05-19,63.1753125
2022-05-20,117.05791666666666
2022-05-21,55.485104166666666
2022-05-22,46.51708333333334
2022-05-23,63.176770833333336
2022-05-24,83.81895833333333
2022-05-25,30.516875
2022-05-26,75.16791666666667
2022-05-27,66.20833333333333
2022-05-28,32.75447916666666
2022-05-29,39.1725
2022-05-30,49.6109375
2022-05-31,61.00385416666666
2022-06-01,65.53635416666667
2022-06-02,73.65458333333333
2022-06-03,65.63583333333334
2022-06-04,64.57375
2022-06-05,34.75145833333333
2022-06-06,60.6571875
2022-06-07,78.731875
2022-06-08,59.50229166666667
2022-06-09,73.52145833333333
2022-06-10,67.63604166666667
2022-06-11,57.89895833333333
2022-06-12,62.65020833333333
2022-06-13,75.018125
2022-06-14,61.6759375
2022-06-15,49.93635416666667
2022-06-16,57.930104166666666
2022-06-17,65.1725
2022-06-18,61.809583333333336
2022-06-19,55.74197916666666
2022-06-20,69.92364583333334
2022-06-21,69.92135416666666
2022-06-22,77.51583333333333
2022-06-23,70.32208333333334
2022-06-24,58.67083333333333
2022-06-25,61.82427083333334
2022-06-26,52.08145833333333
2022-06-27,63.60927083333333
2022-06-28,62.26
2022-06-29,69.82614583333334
2022-06-30,67.98322916666667
2022-07-01,64.52312500000001
2022-07-02,60.45885416666667
2022-07-03,51.559687499999995
2022-07-04,46.84
2022-07-05,58.359375
2022-07-06,56.263645833333335
2022-07-07,66.151875
2022-07-08,237.2721875
2022-07-09,387.53989583333333
2022-07-10,205.28270833333332
2022-07-11,113.00177083333334
2022-07-12,179.06916666666666
2022-07-13,1160.7022916666667
2022-07-14,54.23614583333333
2022-07-15,60.670625
2022-07-16,63.701458333333335
2022-07-17,242.28468750000002
2022-07-18,279.3253125
2022-07-19,68.34145833333334
2022-07-20,264.19416666666666
2022-07-21,80.39927083333333
2022-07-22,64.81979166666666
2022-07-23,58.91385416666666
2022-07-24,72.35552083333333
2022-07-25,71.32822916666667
2022-07-26,78.14864583333333
2022-07-27,84.7134375
2022-07-28,90.211875
2022-07-29,75.23406250000001
2022-07-30,84.46697916666666
2022-07-31,65.42177083333333
2022-08-01,67.0890625
2022-08-02,88.22770833333334
2022-08-03,107.54802083333334
2022-08-04,77.9175
2022-08-05,74.03822916666667
2022-08-06,61.29479166666667
2022-08-07,70.34604166666666
2022-08-08,132.03854166666667
2022-08-09,132.22875000000002
2022-08-10,73.14541666666666
2022-08-11,121.256875
2022-08-12,111.20947916666667
2022-08-13,105.49333333333334
2022-08-14,72.471875
2022-08-15,71.67427083333332
2022-08-16,104.80145833333334
2022-08-17,117.06635416666667
2022-08-18,88.88083333333333
2022-08-19,76.27989583333333
2022-08-20,69.484375
2022-08-21,79.19479166666666
2022-08-22,93.96614583333333
2022-08-23,106.2346875
2022-08-24,91.24385416666667
2022-08-25,110.29260416666666
2022-08-26,95.176875
2022-08-27,71.78489583333334
2022-08-28,78.12645833333333
2022-08-29,78.155
